,Unnamed: 0,Unnamed: 0.1,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrade,TakerbuybaseV,TakerbuyquoteV,date,tweet_count,daily_sent,charliebilello,huobiglobal,binance,vitalikbuterin,coinmarketcap,eth_classic,grayscale,investingcom,scottmelker,justinsuntron,MA_7,MA_30,MA_100,ADX_2_4,RSI_14,MACD_3_14,MACDsign_3_14,MACDdiff_3_14,Mass Index
1167,1167,1167,392.52,410.25,389.9,403.45,754244.37552,1603843199999,302522886.82653,286217,373014.52987,149645515.3821606,2020-10-27,3.0,0.5626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.92,372.6006666666666,371.4608,0.9418945580837466,0.5000479977852559,10.270455392106044,12.81342804407309,-2.5429726519670464,24.3959093597357
1168,1168,1168,403.41,409.2,380.52,388.23,855275.46882,1603929599999,335751199.3037473,348661,407244.62775,159935755.1181961,2020-10-28,,,,,,,,,,,,,403.6128571428572,373.74300000000005,372.983,0.9626808235961647,0.4187424604156697,4.013299112308232,11.05340225772012,-7.040103145411887,24.71497567456099
1169,1169,1169,388.22,393.72,380.52,387.13,573096.01416,1604015999999,222669504.875317,248649,283010.62488,109967352.1061802,2020-10-29,5.0,0.18024,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,399.77714285714285,374.6543333333333,374.39840000000004,0.9772307255689245,0.41874246041566976,0.6309781169085795,8.968917429557811,-8.337939312649231,24.954634531152106
1170,1170,1170,387.12,391.97,373.29,382.49,771750.74746,1604102399999,294342545.9808745,289735,384404.74738,146595612.9915913,2020-10-30,1.0,-0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.9742857142857,375.4096666666666,375.5859,0.5908257239838738,0.358864121404489,-2.578092855558509,6.659515372534546,-9.237608228093055,25.21456133809587
1171,1171,1171,382.59,394.88,379.9,386.46,467453.8105,1604188799999,181136851.45374128,218528,238043.3112,92253593.4378628,2020-10-31,,,,,,,,,,,,,392.3057142857143,376.53000000000003,376.6975,0.6120519744660209,0.3987897462477878,-2.341150753257068,4.859382147376223,-7.200532900633291,25.348598678033518
1172,1172,1172,386.44,398.29,384.61,396.67,438952.95565,1604275199999,171238317.7003239,181369,228285.6986,89100829.2853377,2020-11-01,2.0,-0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.9928571428572,378.2323333333334,377.87270000000007,0.6292608584193663,0.4454801901500279,1.6612675412907834,4.219759226159136,-2.5584916848683523,25.456452581936613
1173,1173,1173,396.68,404.5,377.92,383.02,779968.57957,1604361599999,304223545.8920344,290370,382924.26079,149479791.084006,2020-11-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,389.6357142857143,379.46799999999996,378.6503,0.7405162215272317,0.3788738069897604,-1.7201023671578923,3.0317869074957295,-4.751889274653622,25.569645048722972
1174,1174,1174,383.01,390.0,370.23,387.88,752954.37114,1604447999999,286291773.96848446,280412,366506.416,139475874.9171526,2020-11-03,1.0,-0.6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.41142857142853,380.6516666666667,379.41909999999996,0.7222012463929597,0.31617453812114654,-1.2886891696751377,2.167691692061556,-3.456380861736694,25.60268876310381
1175,1175,1175,387.88,408.39,376.47,402.49,1157064.35076,1604534399999,454481208.4020098,392310,600951.59602,236190448.2883348,2020-11-04,4.0,0.12315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.4485714285714,382.28066666666666,380.2247,0.7871663551295245,0.5305450732549589,4.341169160545746,2.6023871857583942,1.738781974787352,25.75396794887793
1176,1176,1176,402.5,420.4,396.14,416.69,1475139.77342,1604620799999,601591250.4012489,513574,733696.12776,299466668.0114486,2020-11-05,2.0,0.49875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,393.67142857142863,384.812,381.2239,0.8655953059451217,0.6202517537583208,11.698029826271693,4.421515713861055,7.276514112410638,25.960981658321913
1177,1177,1177,416.73,458.27,414.76,455.91,1682440.96026,1604707199999,736015135.6272103,666505,883105.68936,386541087.4308973,2020-11-06,3.0,0.2457999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,404.15999999999997,388.623,382.6059,0.9153611398166965,0.7759906802774699,28.48680079300152,9.23457272968915,19.252228063312373,26.127487066294616
1178,1178,1178,455.91,468.28,424.14,435.21,1653416.5961,1604793599999,743871175.7821233,674858,831369.37192,374507765.4483765,2020-11-07,4.0,0.482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,411.1242857142857,391.4316666666666,383.6093,0.9452206401396415,0.800894773811578,26.272814825717717,12.642221148894865,13.630593676822851,26.406814764137053
1179,1179,1179,435.2,460.1,431.99,454.3,840908.46841,1604879999999,375679148.2350396,354341,424300.36519,189644075.4008147,2020-11-08,,,,,,,,,,,,,419.35714285714283,394.4076666666667,384.689,0.9631363403334084,0.800894773811578,30.561566584846844,16.226090236085263,14.335476348761581,26.625676523792162
1180,1180,1180,454.29,459.1,433.09,444.32,1099213.24641,1604966399999,491928164.9812434,469947,523180.45111,234223108.9894274,2020-11-09,2.0,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.1142857142857,396.8676666666667,385.2622,0.9738857604496687,0.8008947738115779,26.72325457481304,18.325523103830818,8.397731470982222,26.812215400316116
1181,1181,1181,444.32,455.0,438.7,450.34,866872.41108,1605052799999,388190148.2078951,384228,437244.02871,195856348.1896954,2020-11-10,5.0,0.01544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,437.0371428571429,399.40700000000004,386.0414,0.984274746637628,0.800894773811578,25.485769065477484,19.757572296160152,5.728196769317332,26.846569131583323
1182,1182,1182,450.34,476.25,449.28,463.09,1205782.84262,1605139199999,559228791.8903509,560360,626267.49881,290487786.9561511,2020-11-11,6.0,0.10985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,445.6942857142857,401.9596666666667,386.8129,0.9905081383504036,0.8596201597278702,27.92547407373354,21.391152651674833,6.5343214220587065,26.967440456725154
1183,1183,1183,463.09,470.0,451.2,462.39,990776.62912,1605225599999,455971309.2168546,411840,471577.98126,217115755.31874192,2020-11-12,3.0,0.0280333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,452.22285714285715,404.67133333333334,387.5407,0.9942918292879289,0.8596201597278701,26.864314639062286,22.485785049152327,4.378529589909959,27.045092573108594
1184,1184,1184,462.48,478.01,457.12,476.43,976665.09752,1605311999999,456232937.2061303,427363,509344.22798,238031863.05169848,2020-11-13,3.0,0.0905333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.1542857142857,407.9293333333334,388.29780000000005,0.6735045611689842,0.8777197568692653,29.761524574767236,23.94093295427531,5.820591620491925,27.102528757774632
1185,1185,1185,476.42,477.47,452.0,460.89,735252.7854,1605398399999,340142257.1936976,350772,347000.03929,160634962.0048143,2020-11-14,1.0,-0.3818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,458.8228571428571,410.7043333333333,388.959,0.741068859542257,0.8015023263630501,23.334880575254886,23.819722478471228,-0.484841903216342,27.133403330738297
1186,1186,1186,460.9,462.89,440.19,448.08,665217.56671,1605484799999,301406126.4593118,311451,307609.56539,139442342.0782617,2020-11-15,1.0,0.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.9342857142857,413.457,389.64639999999997,0.4951451476891485,0.651038262860174,14.297342803782556,21.915246543533495,-7.61790373975094,26.933624105511193
1187,1187,1187,448.07,466.0,445.45,460.55,812060.44638,1605571199999,370889706.6992328,328762,407294.36897,186016422.427292,2020-11-16,2.0,0.0129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.2528571428571,416.5313333333333,390.28159999999997,0.6413259865766509,0.6698692208382941,14.000253582559026,20.3322479513386,-6.331994368779576,26.632249078671443
1188,1188,1188,460.51,484.88,459.8,482.15,1151573.37456,1605657599999,544239665.3817517,464336,591305.56754,279583957.9048394,2020-11-17,6.0,0.4015999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,464.79714285714283,419.99933333333337,391.20169999999996,0.7620561538356645,0.7604264279654819,20.858164681191568,20.437431297309196,0.42073338388237147,26.431624453293598
1189,1189,1189,482.11,495.31,456.6,478.41,1477696.29116,1605743999999,706704397.4108689,637641,741745.06753,355029605.6162261,2020-11-18,3.0,0.0758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,466.9857142857142,423.303,392.0314,0.8344942541910727,0.7960816773535161,21.068048511852965,20.563554740217953,0.504493771635012,26.464223273460917
1190,1190,1190,478.43,480.75,464.86,471.25,817418.52685,1605830399999,387199111.37944734,404737,389266.26994,184475868.3460188,2020-11-19,4.0,0.2246749999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,468.25142857142856,426.7273333333333,392.9539,0.8994468131405564,0.7960816773535161,17.129128271015986,19.876669446377562,-2.747541175361576,26.447738288746827
1191,1191,1191,471.26,514.4,470.65,510.12,1516361.90736,1605916799999,756660192.8607566,607663,781483.37009,389816150.4062755,2020-11-20,4.0,-0.00045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,473.0642857142857,430.71866666666665,394.18330000000003,0.9393760338429606,0.8756038328162385,28.53265428191895,21.60786641348584,6.924787868433111,26.449712302191354
1192,1192,1192,510.12,553.32,502.82,552.35,1548851.29067,1606003199999,815402228.5228121,649077,789354.14815,415699828.623278,2020-11-21,3.0,0.4548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,486.13000000000005,435.331,395.46139999999997,0.9635144849246181,0.9181838996289431,47.05633860118223,26.697560851025127,20.358777750157106,26.572236763605147
1193,1193,1193,552.42,580.88,511.28,560.03,1850317.93581,1606089599999,1014064539.0881492,768900,910655.85789,499466614.3657859,2020-11-22,5.0,0.4725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,502.1228571428571,440.3616666666667,396.68059999999997,0.9780719023557651,0.9360649374568158,54.76217923278426,32.31048452737696,22.451694705407306,26.779484730356636
1194,1194,1194,560.03,610.85,550.12,608.58,2076008.84846,1606175999999,1218150934.3114774,896026,1056711.75846,620234259.8205665,2020-11-23,9.0,0.1770222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,523.2700000000001,446.9096666666667,398.4432,0.9868228567690791,0.9498244121052397,72.25223155762615,40.2988339334268,31.953397624199347,27.092146651869182
1195,1195,1195,608.58,623.0,585.0,604.97,1606450.49193,1606262399999,976376501.3114748,838352,801041.86277,487114657.4657051,2020-11-24,17.0,0.4280764705882354,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,540.8157142857143,453.5466666666667,400.1567,0.8124312638797784,0.9544135967103515,73.69077212788261,46.977221572317966,26.713550555564645,27.305834067088846
1196,1196,1196,604.98,606.0,553.83,569.5,1219440.02727,1606348799999,716972340.6745201,657386,576127.36549,339032707.4286407,2020-11-25,7.0,0.2752142857142857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,553.8285714285714,459.44599999999997,401.5428,0.8595408203824957,0.7510694827980648,56.39575489980166,48.86092823781471,7.534826661986948,27.544761116589857
1197,1197,1197,569.38,577.14,481.0,519.83,2683460.74171,1606435199999,1386030255.168072,1259051,1291907.71331,667402458.3455071,2020-11-26,3.0,0.3391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,560.7685714285715,463.32533333333333,402.52160000000003,0.887806554284126,0.47705045676128494,26.929197107646473,44.47458201178107,-17.545384904134593,27.965767553230865
1198,1198,1198,519.83,530.62,493.72,518.68,1088064.28114,1606521599999,558985308.9023646,578800,546528.97953,280820318.0488382,2020-11-27,2.0,-0.1243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,561.9914285714286,467.67366666666663,403.63380000000006,0.657700388342353,0.4770504567612849,11.943408923869356,37.96834739419872,-26.024938470329367,28.143179520173124
1199,1199,1199,518.59,547.94,506.59,537.52,900508.61431,1606607999999,475169074.6903888,456028,466164.6993,245997234.1383186,2020-11-28,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8728571428571,472.68666666666667,404.8496,0.7296064057988952,0.5312029954576108,11.561340115974758,32.68694593855393,-21.125605822579175,28.24064234282937
1200,1200,1200,537.5,576.9,530.32,576.3,855276.46664,1606694399999,471629262.2432985,454026,440702.88199,243151356.5169676,2020-11-29,1.0,-0.4019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.1971428571429,479.147,406.73290000000003,0.8221355840311527,0.6092650337801446,24.844354291488685,31.118427609140884,-6.274073317652199,28.20570827341579
1201,1201,1201,576.32,616.85,570.07,616.66,1501989.45408,1606780799999,895373784.8300442,717837,762000.09958,454509095.9732681,2020-11-30,7.0,0.3559,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.3514285714285,486.8203333333333,408.9471,0.8857505726653458,0.6911298261374584,43.742703481445574,33.643282783601826,10.099420697843748,28.154197647498133
1202,1202,1202,616.65,635.7,560.0,585.26,2163875.81376,1606867199999,1300668283.3196805,1018862,1053325.00335,633883748.8979775,2020-12-01,8.0,0.5975374999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.5357142857143,493.1066666666666,410.8926,0.9239195658458618,0.7227542264818696,37.5024745649971,34.41512113988088,3.08735342511622,28.05198989722133
1203,1203,1203,585.26,604.93,575.0,596.89,1069538.65619,1606953599999,632858653.2050232,604591,532480.45583,315241714.2631818,2020-12-02,5.0,0.35118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,564.4485714285714,500.23566666666665,412.7847,0.9530019119046219,0.7227542264818696,36.56254373020295,34.844605657945294,1.7179380722576525,27.782906832617968
1204,1204,1204,596.88,623.44,585.82,615.85,935687.91723,1607039999999,568024618.9410391,513555,481922.57902,292623478.6313689,2020-12-03,6.0,0.4689666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,578.1657142857142,507.83466666666664,415.1139,0.7536194203218642,0.755484098830133,40.66973745311202,36.00963201697864,4.660105436133378,27.55517486184452
1205,1205,1205,615.84,620.0,565.82,567.24,1052452.78666,1607126399999,624543865.9008652,556641,488225.14672,289993182.86860675,2020-12-04,4.0,0.164625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,585.1028571428571,513.3263333333333,416.92820000000006,0.7103633073638307,0.6585571911647674,21.91453890283185,33.19061339414928,-11.27607449131743,27.42733701578692
1206,1206,1206,567.24,597.11,560.88,596.8,701567.95564,1607212799999,410382624.7425348,389600,362873.30755,212540315.0384636,2020-12-05,3.0,0.1839999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5714285714286,519.33,419.0635,0.6210897316400298,0.635326565602679,23.16498360418825,31.185487436157075,-8.020503831968824,27.36459908084949
1207,1207,1207,596.82,607.5,583.0,601.54,602496.96339,1607299199999,359236400.2949933,363661,311000.01314,185485506.35937247,2020-12-06,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,597.1771428571428,524.1843333333333,421.1278,0.5675255862057492,0.6640830525344069,23.90051073449672,29.728492095825004,-5.827981361328284,27.236759635009072
1208,1208,1208,601.59,603.15,584.22,591.28,498329.37589,1607385599999,295598087.027998,347036,236796.14093,140496350.9512805,2020-12-07,2.0,0.5584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,593.5514285714286,529.3866666666667,423.05409999999995,0.7133137523504228,0.6640830525344069,18.863871775330608,27.555568031726125,-8.691696256395517,27.097720554918403
1209,1209,1209,591.27,595.0,549.22,554.94,804443.00717,1607471999999,461781203.1617209,422868,371889.68919,213672984.7622156,2020-12-08,2.0,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.22,532.7413333333333,424.31410000000005,0.8172659800479914,0.4905850965307239,2.0990701080033887,22.464268446981578,-20.36519833897819,27.0416143295105
1210,1210,1210,554.92,578.08,530.43,573.09,997192.16738,1607558399999,555142155.8826528,535975,503291.69076,280447024.9206091,2020-12-09,2.0,0.1357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.8199999999999,537.0336666666667,425.70709999999997,0.8796373166665326,0.4222493967861386,1.3493847116279767,18.241291699910857,-16.89190698828288,27.020951998911162
1211,1211,1211,573.2,575.7,548.11,558.99,608414.51466,1607644799999,341352126.267061,376548,301401.59013,169125585.1027652,2020-12-10,4.0,0.7068000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.6971428571429,540.6553333333334,426.543,0.9254810355699492,0.42224939678613865,-4.235437940909833,13.745945771746719,-17.98138371265655,26.96513643213055
1212,1212,1212,558.99,560.8,535.5,544.43,768921.78317,1607731199999,419607430.4473457,400545,369206.67071,201527071.6700937,2020-12-11,1.0,-0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.4385714285714,543.3666666666667,427.5923,0.7251614604334394,0.37551422833632386,-11.711831894282227,8.654390238540929,-20.366222132823154,26.891494820134845
1213,1213,1213,544.46,574.0,543.1,568.04,573913.95311,1607817599999,320867352.4615561,321104,303037.86143,169441251.7290865,2020-12-12,2.0,0.5044500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.33,546.8883333333334,429.45869999999996,0.7827458567168212,0.4491538942342257,-5.5138138144581035,5.820749427941122,-11.334563242399225,26.800283187707716
1214,1214,1214,568.09,595.0,563.22,590.7,657794.46158,1607903999999,383072560.34673,359525,326199.32502,189873757.1635203,2020-12-13,1.0,0.8149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,568.7814285714286,550.6973333333333,431.51309999999995,0.8172964944868503,0.5471737625089746,5.848248274429579,5.826249197238814,0.021999077190764993,26.616407336838183
1215,1215,1215,590.81,591.48,575.6,586.29,493012.02706,1607990399999,288110223.95248795,272746,245044.70577,143226160.0256327,2020-12-14,4.0,0.3636749999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0685714285714,554.8773333333334,434.02590000000004,0.872286891424551,0.5471737625089746,8.764925294652244,6.413984416721501,2.350940877930743,26.456075176193774
1216,1216,1216,586.29,597.2,578.58,588.64,569270.52011,1608076799999,334543178.3693921,329161,290602.59003,170832376.2494463,2020-12-15,5.0,0.25188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,572.8828571428571,559.5626666666667,436.3843,0.9222191309626406,0.5746230058116828,10.30615698377187,7.192418930131576,3.1137380536402945,26.14676806034814
1217,1217,1217,588.78,640.0,580.71,637.18,1185588.05078,1608163199999,725009244.4077353,589563,615898.25662,376680848.0421024,2020-12-16,6.0,0.2354833333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,582.0385714285715,565.4503333333334,439.22020000000003,0.9529902469660853,0.7207626286272538,28.084946916805507,11.370924527466364,16.714022389339142,25.916322252844317
1218,1218,1218,637.18,676.25,625.76,642.7,2006130.01975,1608249599999,1307445033.1218247,974504,975946.21679,636041218.0829991,2020-12-17,5.0,0.1706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,593.9971428571428,570.8019999999999,442.2733,0.971452916568152,0.79094967657137,35.940759426666546,16.284891507306405,19.65586791936014,25.62229921970176
1219,1219,1219,642.71,664.61,629.4,653.85,1000012.98018,1608335999999,646217791.229686,554335,496068.24065,320579472.2429111,2020-12-18,6.0,0.466,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,609.6285714285714,576.65,445.3032999999999,0.9826952591547171,0.7909496765713702,41.03722755249521,21.23535871634417,19.80186883615104,25.300857488772373
1220,1220,1220,653.76,669.95,645.42,658.03,858803.88459,1608422399999,564029933.2588524,562281,421384.66554,276780293.9186317,2020-12-19,4.0,0.344325,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,622.4842857142858,582.876,448.2043,0.8846622100848092,0.8007708930363051,42.04254857018793,25.396796687112925,16.645751883075008,25.033772920565923
1221,1221,1221,658.05,661.39,621.01,638.18,823958.22843,1608508799999,533109285.6519477,505181,394908.57533,255626307.212068,2020-12-20,2.0,0.63585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,629.2671428571429,587.1446666666667,450.84979999999996,0.9022852761867092,0.6417498362988244,32.39701777317566,26.796840904325474,5.600176868850188,24.81728282900748
1222,1222,1222,638.1,648.0,595.9,607.58,843251.16565,1608595199999,524208673.9086238,521589,408550.632,254158056.0593806,2020-12-21,6.0,0.1646333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.3085714285714,588.9856666666667,453.0478,0.9244745521401591,0.5193380262914853,14.837486576258584,24.404970038712097,-9.567483462453513,24.52942860204472
1223,1223,1223,607.68,637.73,588.0,636.45,918851.25654,1608681599999,563872004.6334916,522945,466287.90424,286284535.1076497,2020-12-22,6.0,0.1956666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.1385714285715,591.5329999999999,455.7481,0.9521555733809173,0.4857055456802148,16.824857285843905,22.88894748813846,-6.064090202294555,24.427306533733486
1224,1224,1224,636.41,638.44,551.28,585.56,1208807.36518,1608767999999,733443630.3656118,733896,564050.80567,342705478.2103651,2020-12-23,5.0,0.26486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,631.7642857142857,590.7656666666667,457.8325,0.9687641861253722,0.3604970108795169,-2.095272559058799,17.89210347869901,-19.98737603775781,24.566918891739256
1225,1225,1225,585.48,615.02,565.43,612.31,886335.86333,1608854399999,519843556.9816631,571510,452224.32838,265331357.8984734,2020-12-24,2.0,0.32985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,627.4228571428572,591.0103333333334,460.315,0.8219444899916337,0.3604970108795169,-0.34597732124586855,14.244487318710034,-14.590464639955902,24.677645087685075
1226,1226,1226,612.31,634.24,604.28,626.82,798009.62915,1608940799999,494089140.8572328,468979,410025.85332,253924482.47283608,2020-12-25,,,,,,,,,,,,,623.5614285714286,592.921,462.9321,0.8453530728637941,0.45788374939455767,5.755449103222645,12.546679675612557,-6.791230572389912,24.69575268844479
1227,1227,1227,626.78,652.91,615.26,637.44,958585.50647,1609027199999,607664782.0108948,541191,484016.30919,307006622.6987859,2020-12-26,1.0,0.8519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.62,596.8413333333333,465.41290000000004,0.9013966596710712,0.536924007590701,11.909703946944319,12.419284529878912,-0.5095805829345927,24.58773955369472
1228,1228,1228,637.44,717.13,625.0,685.11,1859968.15029,1609113599999,1247547956.8239436,1047001,934904.836,627557199.4599884,2020-12-27,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.3242857142858,602.3889999999999,468.42010000000005,0.9382766686612806,0.7066667237272618,31.261567449427503,16.187741113788633,15.07382633563887,24.749980396948278
1229,1229,1229,685.1,748.09,681.04,730.41,1627154.39266,1609199999999,1180438285.4884064,961277,832490.11082,603982596.8512566,2020-12-28,3.0,-0.0658333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.8714285714286,608.8186666666667,471.8717,0.9604046740554061,0.7563474940438091,54.17327047054175,23.78484698513926,30.38842348540249,24.95502918588948
1230,1230,1230,730.4,740.78,689.2,732.0,1106876.35855,1609286399999,794643540.4901239,820504,543799.46855,390697226.3730564,2020-12-29,1.0,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.5214285714286,614.0086666666666,475.4813,0.9755896287949801,0.7563474940438092,61.07312374832168,31.24250233777575,29.830621410545927,25.0729479981062
1231,1231,1231,732.0,758.74,716.62,752.17,1008574.09906,1609372799999,743546676.7544626,692405,514590.35901,379464185.39099073,2020-12-30,2.0,0.3182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,682.3228571428572,618.5256666666666,479.5994,0.9847006016387245,0.7845320307588571,67.38718525213824,38.471438920648254,28.915746331489984,25.16319889328007
1232,1232,1232,752.17,755.74,722.0,736.42,863375.57981,1609459199999,638503822.3940647,623216,431442.91885,319087759.04187393,2020-12-31,,,,,,,,,,,,,700.0528571428571,623.5643333333334,483.5215,0.7847136433387766,0.7845320307588571,59.855799553649604,42.74831104724853,17.107488506401076,25.248604451091293
1233,1233,1233,736.42,749.0,714.29,728.91,675114.09329,1609545599999,496072043.77740735,483671,338988.53158,249240373.938684,2021-01-01,3.0,0.4868333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.6371428571427,627.965,487.60339999999997,0.8220395138624322,0.735881060828996,49.848145780727805,44.168277993944386,5.679867786783419,25.354960566615258
1234,1234,1234,728.91,787.69,714.91,774.56,1352618.57668,1609631999999,1024472182.612087,824134,686674.73342,519915827.0114855,2021-01-02,6.0,0.1702666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,734.2257142857143,633.2553333333333,491.8593,0.8903364364416132,0.8056612907103976,58.9266194270798,47.119946280571476,11.806673146508324,25.497506419842697
1235,1235,1235,774.44,1011.07,768.71,978.28,2813603.88615,1609718399999,2522411859.73161,1636501,1439027.79886,1290266275.5931487,2021-01-03,4.0,0.0260749999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,776.1071428571428,646.9566666666667,498.1229,0.9332128312560385,0.9295888351381418,133.629516712027,64.4218603668626,69.2076563451644,26.10550500068626
1236,1236,1236,978.33,1162.97,890.0,1041.43,4245010.94004,1609804799999,4303634203.219599,2477862,2126337.6721,2157639019.329192,2021-01-04,13.0,0.0205999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,820.5385714285713,661.7776666666667,504.99800000000005,0.9589386681446935,0.9530700303026239,180.2471377547024,87.58691584443058,92.66022191027183,26.967651939504627
1237,1237,1237,1041.45,1134.6,974.45,1099.56,2706995.67525,1609891199999,2857050280.0081425,1960503,1337641.02794,1412551452.853558,2021-01-05,6.0,0.4437499999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,873.0471428571428,678.3783333333333,512.4187,0.9751192348442164,0.9530700303026238,209.74596435621504,112.01872554678748,97.72723880942756,27.6831946462642
1238,1238,1238,1100.16,1213.0,1057.26,1208.42,2390136.59334,1609977599999,2725262121.2885127,1600888,1227955.8885,1401239480.530579,2021-01-06,4.0,0.2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.2257142857143,698.9496666666668,520.9632999999999,0.9849950817257109,0.9618193795546369,248.46105825978952,139.3071920893879,109.15386617040161,28.261495334762827
